HOSP_ID,ADM_DISC,RATE,INTERVAL_LOWER_LIMIT,INTERVAL_HIGHER_LIMIT,START_QUARTER,START_DATE,END_QUARTER,END_DATE
170103,401,16.02,6.8,25.24,3Q2013,07/01/2013,2Q2015,06/30/2015
170104,2013,9.43,4.88,13.99,3Q2013,07/01/2013,2Q2015,06/30/2015
170105,14,12.35,0,24.92,3Q2013,07/01/2013,2Q2015,06/30/2015
170109,70,13.15,0.18,26.11,3Q2013,07/01/2013,2Q2015,06/30/2015
170110,12,12.11,0,24.55,3Q2013,07/01/2013,2Q2015,06/30/2015
170120,772,5.79,0,14.39,3Q2013,07/01/2013,2Q2015,06/30/2015
170122,1679,9.41,4.5,14.32,3Q2013,07/01/2013,2Q2015,06/30/2015
170123,1909,15.26,10.46,20.07,3Q2013,07/01/2013,2Q2015,06/30/2015
170133,46,16.14,3.16,29.12,3Q2013,07/01/2013,2Q2015,06/30/2015
170137,677,16.28,7.81,24.75,3Q2013,07/01/2013,2Q2015,06/30/2015
170142,683,11.49,4.12,18.85,3Q2013,07/01/2013,2Q2015,06/30/2015
170145,289,8.49,0,17.87,3Q2013,07/01/2013,2Q2015,06/30/2015
170146,532,8.8,3.51,14.1,3Q2013,07/01/2013,2Q2015,06/30/2015
170150,49,16.96,4.78,29.13,3Q2013,07/01/2013,2Q2015,06/30/2015
170166,3,13.06,0.14,25.97,3Q2013,07/01/2013,2Q2015,06/30/2015
170175,146,20.66,10.71,30.6,3Q2013,07/01/2013,2Q2015,06/30/2015
170176,490,18.81,10.5,27.13,3Q2013,07/01/2013,2Q2015,06/30/2015
170182,1245,14.65,8.34,20.96,3Q2013,07/01/2013,2Q2015,06/30/2015
170183,1460,5.58,0,14.03,3Q2013,07/01/2013,2Q2015,06/30/2015
170185,855,10.35,0.8,19.9,3Q2013,07/01/2013,2Q2015,06/30/2015
170186,332,6.74,0,16.02,3Q2013,07/01/2013,2Q2015,06/30/2015
170187,803,7.11,0,16.64,3Q2013,07/01/2013,2Q2015,06/30/2015
170188,706,9.54,0,20.58,3Q2013,07/01/2013,2Q2015,06/30/2015
170190,277,11.55,0,23.7,3Q2013,07/01/2013,2Q2015,06/30/2015
170191,636,11.38,1.37,21.39,3Q2013,07/01/2013,2Q2015,06/30/2015
170194,203,10.24,0,21.69,3Q2013,07/01/2013,2Q2015,06/30/2015
170196,1587,4.55,0,11.44,3Q2013,07/01/2013,2Q2015,06/30/2015
170197,856,6.96,0,14.19,3Q2013,07/01/2013,2Q2015,06/30/2015
170198,220,12.1,0,24.53,3Q2013,07/01/2013,2Q2015,06/30/2015
170199,59,11.89,0,24.22,3Q2013,07/01/2013,2Q2015,06/30/2015
170200,188,14.22,3.1,25.34,3Q2013,07/01/2013,2Q2015,06/30/2015
170201,19,13.3,0.26,26.33,3Q2013,07/01/2013,2Q2015,06/30/2015
170203,1197,4.75,0,12.55,3Q2013,07/01/2013,2Q2015,06/30/2015
180001,104,10.85,1.25,20.45,3Q2013,07/01/2013,2Q2015,06/30/2015
180002,5,16.25,3.3,29.2,3Q2013,07/01/2013,2Q2015,06/30/2015
180004,65,13.88,1.87,25.89,3Q2013,07/01/2013,2Q2015,06/30/2015
180005,62,13.86,1.9,25.83,3Q2013,07/01/2013,2Q2015,06/30/2015
180009,913,14.55,8.45,20.65,3Q2013,07/01/2013,2Q2015,06/30/2015
180010,1550,25.73,21,30.47,3Q2013,07/01/2013,2Q2015,06/30/2015
180011,340,19.39,11.01,27.77,3Q2013,07/01/2013,2Q2015,06/30/2015
180012,970,18.04,11.06,25.02,3Q2013,07/01/2013,2Q2015,06/30/2015
180013,889,14.01,7.39,20.63,3Q2013,07/01/2013,2Q2015,06/30/2015
180016,79,10.55,0,22.17,3Q2013,07/01/2013,2Q2015,06/30/2015
180017,252,8.95,0.16,17.74,3Q2013,07/01/2013,2Q2015,06/30/2015
180018,146,18.25,8.5,28,3Q2013,07/01/2013,2Q2015,06/30/2015
180019,173,16.77,7.04,26.5,3Q2013,07/01/2013,2Q2015,06/30/2015
180020,9,12.9,0.06,25.74,3Q2013,07/01/2013,2Q2015,06/30/2015
180021,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180024,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180025,341,20.81,11.15,30.47,3Q2013,07/01/2013,2Q2015,06/30/2015
180027,546,11.18,1.97,20.39,3Q2013,07/01/2013,2Q2015,06/30/2015
180029,431,13.06,6.65,19.47,3Q2013,07/01/2013,2Q2015,06/30/2015
180035,1619,11.23,6.36,16.09,3Q2013,07/01/2013,2Q2015,06/30/2015
180036,663,11.97,4.01,19.93,3Q2013,07/01/2013,2Q2015,06/30/2015
180038,628,12.34,4.6,20.08,3Q2013,07/01/2013,2Q2015,06/30/2015
180040,2279,31.06,27.49,34.63,3Q2013,07/01/2013,2Q2015,06/30/2015
180043,13,15.3,2.78,27.82,3Q2013,07/01/2013,2Q2015,06/30/2015
180044,1173,16.77,12.11,21.43,3Q2013,07/01/2013,2Q2015,06/30/2015
180045,282,12.61,4.01,21.2,3Q2013,07/01/2013,2Q2015,06/30/2015
180046,6,13.49,0.36,26.63,3Q2013,07/01/2013,2Q2015,06/30/2015
180048,559,10.37,3.75,17,3Q2013,07/01/2013,2Q2015,06/30/2015
180049,162,11.13,1.3,20.97,3Q2013,07/01/2013,2Q2015,06/30/2015
180050,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180051,327,13.46,3.36,23.56,3Q2013,07/01/2013,2Q2015,06/30/2015
180053,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180056,130,11.94,1.79,22.1,3Q2013,07/01/2013,2Q2015,06/30/2015
180064,93,15.15,2.57,27.73,3Q2013,07/01/2013,2Q2015,06/30/2015
180066,17,12.27,0,24.79,3Q2013,07/01/2013,2Q2015,06/30/2015
180067,2867,11.86,7.86,15.85,3Q2013,07/01/2013,2Q2015,06/30/2015
180069,19,17.8,5.48,30.13,3Q2013,07/01/2013,2Q2015,06/30/2015
180070,141,14.78,4.26,25.3,3Q2013,07/01/2013,2Q2015,06/30/2015
180078,30,14.63,2.32,26.95,3Q2013,07/01/2013,2Q2015,06/30/2015
180079,27,12.74,0,25.5,3Q2013,07/01/2013,2Q2015,06/30/2015
180080,323,13.5,5.49,21.51,3Q2013,07/01/2013,2Q2015,06/30/2015
180087,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180088,5395,17.04,14.43,19.64,3Q2013,07/01/2013,2Q2015,06/30/2015
180092,109,15.67,4.04,27.31,3Q2013,07/01/2013,2Q2015,06/30/2015
180093,518,15.56,7.87,23.25,3Q2013,07/01/2013,2Q2015,06/30/2015
180095,8,12.3,0,24.84,3Q2013,07/01/2013,2Q2015,06/30/2015
180101,133,11.33,0.5,22.16,3Q2013,07/01/2013,2Q2015,06/30/2015
180102,1225,19.56,13.13,25.99,3Q2013,07/01/2013,2Q2015,06/30/2015
180103,2032,14.19,9.53,18.84,3Q2013,07/01/2013,2Q2015,06/30/2015
180104,1270,16.63,11.11,22.16,3Q2013,07/01/2013,2Q2015,06/30/2015
180105,6,13.55,0.39,26.71,3Q2013,07/01/2013,2Q2015,06/30/2015
180106,45,10.1,0,21.47,3Q2013,07/01/2013,2Q2015,06/30/2015
180115,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180116,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180124,1108,16.69,8.64,24.74,3Q2013,07/01/2013,2Q2015,06/30/2015
180127,189,8.47,0,18.87,3Q2013,07/01/2013,2Q2015,06/30/2015
180128,43,11.19,0,23.15,3Q2013,07/01/2013,2Q2015,06/30/2015
180130,3943,18.61,14.73,22.5,3Q2013,07/01/2013,2Q2015,06/30/2015
180132,811,16.33,10.82,21.84,3Q2013,07/01/2013,2Q2015,06/30/2015
180138,204,13.76,3.65,23.88,3Q2013,07/01/2013,2Q2015,06/30/2015
180139,6,13.59,0.41,26.77,3Q2013,07/01/2013,2Q2015,06/30/2015
180141,940,12.15,7.33,16.96,3Q2013,07/01/2013,2Q2015,06/30/2015
180143,919,17.5,10.06,24.94,3Q2013,07/01/2013,2Q2015,06/30/2015
180149,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
180153,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190002,1720,16.4,11.84,20.96,3Q2013,07/01/2013,2Q2015,06/30/2015
190003,136,17.7,7.11,28.29,3Q2013,07/01/2013,2Q2015,06/30/2015
190004,903,7.09,0.68,13.5,3Q2013,07/01/2013,2Q2015,06/30/2015
190005,152,18.32,7.95,28.7,3Q2013,07/01/2013,2Q2015,06/30/2015
190006,82,13.54,2.69,24.39,3Q2013,07/01/2013,2Q2015,06/30/2015
190007,41,12.21,0,24.7,3Q2013,07/01/2013,2Q2015,06/30/2015
190008,912,15.16,9,21.32,3Q2013,07/01/2013,2Q2015,06/30/2015
190011,45,11.6,0,23.78,3Q2013,07/01/2013,2Q2015,06/30/2015
190013,622,9.77,2.27,17.28,3Q2013,07/01/2013,2Q2015,06/30/2015
190014,102,9.97,0,21.26,3Q2013,07/01/2013,2Q2015,06/30/2015
190015,421,13.45,5,21.89,3Q2013,07/01/2013,2Q2015,06/30/2015
190017,620,12.56,5.79,19.34,3Q2013,07/01/2013,2Q2015,06/30/2015
190019,770,12.63,6.96,18.31,3Q2013,07/01/2013,2Q2015,06/30/2015
190020,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190025,14,13.99,2.03,25.95,3Q2013,07/01/2013,2Q2015,06/30/2015
190026,459,18.72,10.81,26.62,3Q2013,07/01/2013,2Q2015,06/30/2015
190027,489,19.38,11.88,26.87,3Q2013,07/01/2013,2Q2015,06/30/2015
190034,85,14.84,3.56,26.12,3Q2013,07/01/2013,2Q2015,06/30/2015
190036,2112,11.7,8.58,14.82,3Q2013,07/01/2013,2Q2015,06/30/2015
190039,518,18.59,10.75,26.44,3Q2013,07/01/2013,2Q2015,06/30/2015
190040,259,14.7,5.64,23.77,3Q2013,07/01/2013,2Q2015,06/30/2015
190041,837,13.7,7.56,19.84,3Q2013,07/01/2013,2Q2015,06/30/2015
190044,83,11.71,0.7,22.72,3Q2013,07/01/2013,2Q2015,06/30/2015
190045,804,10.53,4.31,16.75,3Q2013,07/01/2013,2Q2015,06/30/2015
190046,703,12.75,4.5,21.01,3Q2013,07/01/2013,2Q2015,06/30/2015
190050,46,12.51,1.15,23.88,3Q2013,07/01/2013,2Q2015,06/30/2015
190053,273,13.42,4.07,22.78,3Q2013,07/01/2013,2Q2015,06/30/2015
190054,270,17.36,7.89,26.83,3Q2013,07/01/2013,2Q2015,06/30/2015
190060,1025,16.69,10.36,23.02,3Q2013,07/01/2013,2Q2015,06/30/2015
190064,2440,17.65,13.02,22.29,3Q2013,07/01/2013,2Q2015,06/30/2015
190065,1186,17.91,12.47,23.35,3Q2013,07/01/2013,2Q2015,06/30/2015
190079,3,13.35,0.29,26.41,3Q2013,07/01/2013,2Q2015,06/30/2015
190081,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190086,84,19.52,8.92,30.12,3Q2013,07/01/2013,2Q2015,06/30/2015
190088,6,13.49,0.36,26.62,3Q2013,07/01/2013,2Q2015,06/30/2015
190090,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190098,772,26.54,21.06,32.03,3Q2013,07/01/2013,2Q2015,06/30/2015
190099,58,8.91,0,19.58,3Q2013,07/01/2013,2Q2015,06/30/2015
190102,1323,8.73,3.55,13.92,3Q2013,07/01/2013,2Q2015,06/30/2015
190106,10,12.76,0,25.53,3Q2013,07/01/2013,2Q2015,06/30/2015
190111,2257,13.93,10.99,16.88,3Q2013,07/01/2013,2Q2015,06/30/2015
190114,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190116,60,13.74,1.88,25.6,3Q2013,07/01/2013,2Q2015,06/30/2015
190118,13,13.24,0.23,26.25,3Q2013,07/01/2013,2Q2015,06/30/2015
190125,983,14.17,8.16,20.17,3Q2013,07/01/2013,2Q2015,06/30/2015
190128,135,14.22,3.04,25.41,3Q2013,07/01/2013,2Q2015,06/30/2015
190133,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190140,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190144,134,9.66,0,20.76,3Q2013,07/01/2013,2Q2015,06/30/2015
190145,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190146,1013,10.74,4.35,17.13,3Q2013,07/01/2013,2Q2015,06/30/2015
190151,52,13.65,1.75,25.56,3Q2013,07/01/2013,2Q2015,06/30/2015
190160,565,22.37,15.32,29.43,3Q2013,07/01/2013,2Q2015,06/30/2015
190164,111,15.62,4.89,26.35,3Q2013,07/01/2013,2Q2015,06/30/2015
190167,139,13.6,3.58,23.61,3Q2013,07/01/2013,2Q2015,06/30/2015
190176,850,15.82,9.92,21.72,3Q2013,07/01/2013,2Q2015,06/30/2015
190177,237,11.61,3.68,19.53,3Q2013,07/01/2013,2Q2015,06/30/2015
190183,124,15.47,3.84,27.1,3Q2013,07/01/2013,2Q2015,06/30/2015
190184,5,13.46,0.35,26.58,3Q2013,07/01/2013,2Q2015,06/30/2015
190190,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190199,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190201,250,15.85,4.86,26.83,3Q2013,07/01/2013,2Q2015,06/30/2015
190202,117,10.02,0,20.12,3Q2013,07/01/2013,2Q2015,06/30/2015
190204,147,18.23,7.9,28.55,3Q2013,07/01/2013,2Q2015,06/30/2015
190205,431,10.8,4.41,17.2,3Q2013,07/01/2013,2Q2015,06/30/2015
190208,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190218,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190236,190,20.32,12.86,27.77,3Q2013,07/01/2013,2Q2015,06/30/2015
190241,70,11.08,0,22.99,3Q2013,07/01/2013,2Q2015,06/30/2015
190242,84,23.78,11.94,35.61,3Q2013,07/01/2013,2Q2015,06/30/2015
190245,140,11.4,0.5,22.3,3Q2013,07/01/2013,2Q2015,06/30/2015
190246,325,10.06,0,21.4,3Q2013,07/01/2013,2Q2015,06/30/2015
190250,278,12.22,2.72,21.71,3Q2013,07/01/2013,2Q2015,06/30/2015
190251,49,12.59,0,25.28,3Q2013,07/01/2013,2Q2015,06/30/2015
190255,78,12.69,0,25.42,3Q2013,07/01/2013,2Q2015,06/30/2015
190256,53,12.95,0.09,25.82,3Q2013,07/01/2013,2Q2015,06/30/2015
190259,488,8.41,0,18.78,3Q2013,07/01/2013,2Q2015,06/30/2015
190261,52,12.63,0,25.33,3Q2013,07/01/2013,2Q2015,06/30/2015
190263,201,14.54,4.08,25,3Q2013,07/01/2013,2Q2015,06/30/2015
190266,376,9.05,0,19.81,3Q2013,07/01/2013,2Q2015,06/30/2015
190267,73,14.79,2.38,27.21,3Q2013,07/01/2013,2Q2015,06/30/2015
190268,48,13.21,0.21,26.2,3Q2013,07/01/2013,2Q2015,06/30/2015
190270,607,14.27,5.01,23.53,3Q2013,07/01/2013,2Q2015,06/30/2015
190274,219,11.37,3.3,19.45,3Q2013,07/01/2013,2Q2015,06/30/2015
190278,967,6.06,0,14.86,3Q2013,07/01/2013,2Q2015,06/30/2015
190297,9,13.01,0.11,25.9,3Q2013,07/01/2013,2Q2015,06/30/2015
190298,1298,4.58,0,12.24,3Q2013,07/01/2013,2Q2015,06/30/2015
190300,31,10.63,0,22.28,3Q2013,07/01/2013,2Q2015,06/30/2015
210019,1916,5.95,1.04,10.86,3Q2013,07/01/2013,2Q2015,06/30/2015
190302,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190303,295,9.09,0,19.86,3Q2013,07/01/2013,2Q2015,06/30/2015
190307,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190308,25,15.54,2.84,28.25,3Q2013,07/01/2013,2Q2015,06/30/2015
190312,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
190313,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
200001,674,15.68,7.62,23.74,3Q2013,07/01/2013,2Q2015,06/30/2015
200008,1438,7.15,0.26,14.05,3Q2013,07/01/2013,2Q2015,06/30/2015
200009,3494,4.46,0.71,8.21,3Q2013,07/01/2013,2Q2015,06/30/2015
200018,180,15.82,5.63,26,3Q2013,07/01/2013,2Q2015,06/30/2015
200019,410,18.76,9.64,27.88,3Q2013,07/01/2013,2Q2015,06/30/2015
200020,341,12.54,3.47,21.61,3Q2013,07/01/2013,2Q2015,06/30/2015
200021,196,11.46,0.55,22.37,3Q2013,07/01/2013,2Q2015,06/30/2015
200024,886,20.3,13.85,26.75,3Q2013,07/01/2013,2Q2015,06/30/2015
200031,154,15.09,3.6,26.59,3Q2013,07/01/2013,2Q2015,06/30/2015
200033,1623,9.23,4.25,14.21,3Q2013,07/01/2013,2Q2015,06/30/2015
200034,486,9.61,0.46,18.76,3Q2013,07/01/2013,2Q2015,06/30/2015
200037,69,10.89,0,22.69,3Q2013,07/01/2013,2Q2015,06/30/2015
200039,638,13.69,6.48,20.89,3Q2013,07/01/2013,2Q2015,06/30/2015
200041,150,10.35,0,21.85,3Q2013,07/01/2013,2Q2015,06/30/2015
200050,180,9.45,0,20.44,3Q2013,07/01/2013,2Q2015,06/30/2015
200052,52,11.84,0,24.13,3Q2013,07/01/2013,2Q2015,06/30/2015
200063,208,17.63,6.78,28.48,3Q2013,07/01/2013,2Q2015,06/30/2015
210001,1317,2.9,0,8.3,3Q2013,07/01/2013,2Q2015,06/30/2015
210002,2434,20.05,17.04,23.05,3Q2013,07/01/2013,2Q2015,06/30/2015
210003,88,18.31,6.57,30.06,3Q2013,07/01/2013,2Q2015,06/30/2015
210004,1057,13.46,6.92,20,3Q2013,07/01/2013,2Q2015,06/30/2015
210005,1245,9.29,3.37,15.22,3Q2013,07/01/2013,2Q2015,06/30/2015
210006,72,11.69,0,23.91,3Q2013,07/01/2013,2Q2015,06/30/2015
210008,3136,8.51,4.28,12.73,3Q2013,07/01/2013,2Q2015,06/30/2015
210009,3933,8.02,5.32,10.72,3Q2013,07/01/2013,2Q2015,06/30/2015
210011,1193,13.14,6,20.28,3Q2013,07/01/2013,2Q2015,06/30/2015
210012,2047,17.85,12.95,22.76,3Q2013,07/01/2013,2Q2015,06/30/2015
210013,49,12.4,1.13,23.67,3Q2013,07/01/2013,2Q2015,06/30/2015
210015,1277,9.21,4.01,14.4,3Q2013,07/01/2013,2Q2015,06/30/2015
210016,219,14.12,5.29,22.95,3Q2013,07/01/2013,2Q2015,06/30/2015
210017,253,8.77,0,19.36,3Q2013,07/01/2013,2Q2015,06/30/2015
210018,581,12.27,3.27,21.28,3Q2013,07/01/2013,2Q2015,06/30/2015
210022,1954,10.24,4.18,16.3,3Q2013,07/01/2013,2Q2015,06/30/2015
210023,4107,8.85,4.96,12.74,3Q2013,07/01/2013,2Q2015,06/30/2015
210024,2292,11.49,6.51,16.48,3Q2013,07/01/2013,2Q2015,06/30/2015
210027,864,13.27,5.89,20.65,3Q2013,07/01/2013,2Q2015,06/30/2015
210028,529,8.63,0.01,17.25,3Q2013,07/01/2013,2Q2015,06/30/2015
210029,1010,8.83,2.82,14.85,3Q2013,07/01/2013,2Q2015,06/30/2015
210030,127,11.16,0.45,21.87,3Q2013,07/01/2013,2Q2015,06/30/2015
210032,365,9.59,1.12,18.06,3Q2013,07/01/2013,2Q2015,06/30/2015
210033,919,7.86,1.09,14.63,3Q2013,07/01/2013,2Q2015,06/30/2015
210034,706,10.33,2.54,18.12,3Q2013,07/01/2013,2Q2015,06/30/2015
210035,326,8.1,0,17.24,3Q2013,07/01/2013,2Q2015,06/30/2015
210037,919,7.43,0,14.89,3Q2013,07/01/2013,2Q2015,06/30/2015
210038,210,11.81,3.38,20.25,3Q2013,07/01/2013,2Q2015,06/30/2015
210039,258,11.01,0.32,21.7,3Q2013,07/01/2013,2Q2015,06/30/2015
210040,273,6.79,0,16.1,3Q2013,07/01/2013,2Q2015,06/30/2015
210043,1523,17.31,12.22,22.4,3Q2013,07/01/2013,2Q2015,06/30/2015
210044,1466,6.45,1.1,11.79,3Q2013,07/01/2013,2Q2015,06/30/2015
210045,3,13.45,0.34,26.56,3Q2013,07/01/2013,2Q2015,06/30/2015
210048,590,17.79,10.06,25.52,3Q2013,07/01/2013,2Q2015,06/30/2015
210049,1016,14.15,7.02,21.27,3Q2013,07/01/2013,2Q2015,06/30/2015
210051,624,13.29,5.25,21.33,3Q2013,07/01/2013,2Q2015,06/30/2015
210055,85,10.39,0,21.91,3Q2013,07/01/2013,2Q2015,06/30/2015
210056,913,6.59,1.18,11.99,3Q2013,07/01/2013,2Q2015,06/30/2015
210057,807,12.91,4.98,20.84,3Q2013,07/01/2013,2Q2015,06/30/2015
210058,422,8.69,0,19.23,3Q2013,07/01/2013,2Q2015,06/30/2015
210060,101,10.83,0,22.59,3Q2013,07/01/2013,2Q2015,06/30/2015
210061,317,8.64,0,18.09,3Q2013,07/01/2013,2Q2015,06/30/2015
210062,449,16.11,7.31,24.9,3Q2013,07/01/2013,2Q2015,06/30/2015
210063,2715,9.85,5.15,14.54,3Q2013,07/01/2013,2Q2015,06/30/2015
210064,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
210065,19,13.07,0.15,26,3Q2013,07/01/2013,2Q2015,06/30/2015
220001,179,15.1,3.6,26.6,3Q2013,07/01/2013,2Q2015,06/30/2015
220002,628,16.07,7.54,24.59,3Q2013,07/01/2013,2Q2015,06/30/2015
220008,472,25.22,15.66,34.78,3Q2013,07/01/2013,2Q2015,06/30/2015
220010,244,7.29,0,16.94,3Q2013,07/01/2013,2Q2015,06/30/2015
220011,98,13.26,1.53,25,3Q2013,07/01/2013,2Q2015,06/30/2015
220012,1725,9.45,3.4,15.51,3Q2013,07/01/2013,2Q2015,06/30/2015
220015,425,9.05,0,18.76,3Q2013,07/01/2013,2Q2015,06/30/2015
220016,145,11.04,0.34,21.74,3Q2013,07/01/2013,2Q2015,06/30/2015
220017,68,15.4,3.89,26.91,3Q2013,07/01/2013,2Q2015,06/30/2015
220019,120,17.02,4.77,29.27,3Q2013,07/01/2013,2Q2015,06/30/2015
220020,661,18.15,9.13,27.17,3Q2013,07/01/2013,2Q2015,06/30/2015
220024,167,11.72,0.69,22.75,3Q2013,07/01/2013,2Q2015,06/30/2015
220029,248,9.16,0,19.99,3Q2013,07/01/2013,2Q2015,06/30/2015
220030,19,13.06,0.14,25.98,3Q2013,07/01/2013,2Q2015,06/30/2015
220031,962,17.8,11.92,23.68,3Q2013,07/01/2013,2Q2015,06/30/2015
220033,972,11.07,3.38,18.76,3Q2013,07/01/2013,2Q2015,06/30/2015
220035,1360,6.31,0.27,12.34,3Q2013,07/01/2013,2Q2015,06/30/2015
220036,640,11.66,4.75,18.58,3Q2013,07/01/2013,2Q2015,06/30/2015
220046,957,7.59,1.29,13.89,3Q2013,07/01/2013,2Q2015,06/30/2015
220049,138,11.19,0,23.15,3Q2013,07/01/2013,2Q2015,06/30/2015
220050,49,12.48,0,25.11,3Q2013,07/01/2013,2Q2015,06/30/2015
220052,246,12.92,3.86,21.98,3Q2013,07/01/2013,2Q2015,06/30/2015
220058,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
220060,935,13.85,5.19,22.51,3Q2013,07/01/2013,2Q2015,06/30/2015
220062,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
220063,1386,10.33,3.52,17.14,3Q2013,07/01/2013,2Q2015,06/30/2015
220065,89,12.65,1.2,24.09,3Q2013,07/01/2013,2Q2015,06/30/2015
220066,701,16.7,9.65,23.75,3Q2013,07/01/2013,2Q2015,06/30/2015
220070,456,7.35,0,16.09,3Q2013,07/01/2013,2Q2015,06/30/2015
220071,5200,8.86,6.02,11.7,3Q2013,07/01/2013,2Q2015,06/30/2015
220073,319,13.5,3.41,23.59,3Q2013,07/01/2013,2Q2015,06/30/2015
220074,1685,9.6,4.06,15.14,3Q2013,07/01/2013,2Q2015,06/30/2015
220075,130,7.51,0,17.31,3Q2013,07/01/2013,2Q2015,06/30/2015
220077,2594,11.33,6.96,15.7,3Q2013,07/01/2013,2Q2015,06/30/2015
220080,594,14.45,5.15,23.74,3Q2013,07/01/2013,2Q2015,06/30/2015
220083,109,11.29,0,23.31,3Q2013,07/01/2013,2Q2015,06/30/2015
220084,437,16.05,6.29,25.81,3Q2013,07/01/2013,2Q2015,06/30/2015
220086,2143,8.13,4.01,12.24,3Q2013,07/01/2013,2Q2015,06/30/2015
220088,6003,7.2,2.05,12.35,3Q2013,07/01/2013,2Q2015,06/30/2015
220090,352,10.79,1.08,20.51,3Q2013,07/01/2013,2Q2015,06/30/2015
220095,9,13.45,0.34,26.57,3Q2013,07/01/2013,2Q2015,06/30/2015
220098,60,12.39,0,24.98,3Q2013,07/01/2013,2Q2015,06/30/2015
220100,937,15.88,8.79,22.97,3Q2013,07/01/2013,2Q2015,06/30/2015
220101,1522,7.3,0.32,14.29,3Q2013,07/01/2013,2Q2015,06/30/2015
220105,794,10.55,2.61,18.49,3Q2013,07/01/2013,2Q2015,06/30/2015
220108,411,14.86,4.94,24.79,3Q2013,07/01/2013,2Q2015,06/30/2015
220110,4725,6.49,3.63,9.35,3Q2013,07/01/2013,2Q2015,06/30/2015
220111,729,17.47,9.83,25.11,3Q2013,07/01/2013,2Q2015,06/30/2015
220116,1329,10.41,4.84,15.98,3Q2013,07/01/2013,2Q2015,06/30/2015
220119,969,5.25,0,12.63,3Q2013,07/01/2013,2Q2015,06/30/2015
220126,343,9.08,0,18.79,3Q2013,07/01/2013,2Q2015,06/30/2015
220135,752,18.86,10.31,27.42,3Q2013,07/01/2013,2Q2015,06/30/2015
220163,1910,12.78,8.51,17.06,3Q2013,07/01/2013,2Q2015,06/30/2015
220171,2611,10.8,6.98,14.61,3Q2013,07/01/2013,2Q2015,06/30/2015
220175,348,14.31,4.53,24.09,3Q2013,07/01/2013,2Q2015,06/30/2015
220176,766,12.98,5.73,20.22,3Q2013,07/01/2013,2Q2015,06/30/2015
220177,4,13.5,0.37,26.64,3Q2013,07/01/2013,2Q2015,06/30/2015
230002,1009,10.66,3.45,17.87,3Q2013,07/01/2013,2Q2015,06/30/2015
230003,78,12.13,0,24.57,3Q2013,07/01/2013,2Q2015,06/30/2015
230005,253,15.6,6.55,24.64,3Q2013,07/01/2013,2Q2015,06/30/2015
230013,31,12.35,0,24.92,3Q2013,07/01/2013,2Q2015,06/30/2015
230015,15,18,5.62,30.39,3Q2013,07/01/2013,2Q2015,06/30/2015
230017,1889,9.97,4.94,15,3Q2013,07/01/2013,2Q2015,06/30/2015
230019,2922,11.59,7.64,15.54,3Q2013,07/01/2013,2Q2015,06/30/2015
230020,1947,9.68,4.99,14.37,3Q2013,07/01/2013,2Q2015,06/30/2015
230021,1012,15.67,9.51,21.82,3Q2013,07/01/2013,2Q2015,06/30/2015
230022,158,8.83,0,19.45,3Q2013,07/01/2013,2Q2015,06/30/2015
230024,437,15.93,8.75,23.11,3Q2013,07/01/2013,2Q2015,06/30/2015
230029,1604,11.74,5.88,17.6,3Q2013,07/01/2013,2Q2015,06/30/2015
230030,326,10.86,1.83,19.9,3Q2013,07/01/2013,2Q2015,06/30/2015
230031,679,11.48,3.22,19.75,3Q2013,07/01/2013,2Q2015,06/30/2015
230035,99,14.19,2.03,26.36,3Q2013,07/01/2013,2Q2015,06/30/2015
230036,422,13.08,4.38,21.79,3Q2013,07/01/2013,2Q2015,06/30/2015
230037,135,19.46,8.78,30.13,3Q2013,07/01/2013,2Q2015,06/30/2015
230038,3052,10.98,6.85,15.1,3Q2013,07/01/2013,2Q2015,06/30/2015
